user_id,pair,s,p_perm,n_posts,n_pos_attr,n_neg_attr,pair_centroid_cosine,label_majority,targets,channel_id,channel_title,group_label,corpus,source_kind,n_videos,signif_bh_fdr_0.05
iran_influencers::UC1yBKRuGpC1tSM73A0ZjYjQ,us_support_vs_us_blame,-0.8962652683258057,0.026986506746626688,21922,12,12,0.9108078479766846,influencer,,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,iran_influencers,iran,influencer,18,True
iran_influencers::UCCRNUa9EwvRXMYwUmDi3JtA,us_support_vs_us_blame,-0.879680335521698,0.03648175912043978,100,12,12,0.9108078479766846,influencer,,UCCRNUa9EwvRXMYwUmDi3JtA,Chad Prather,iran_influencers,iran,influencer,1,True
iran_influencers::UCD8YGIxFCnVqv-ZGqgtVWAg,us_support_vs_us_blame,-0.890264093875885,0.03648175912043978,7609,12,12,0.9108078479766846,influencer,,UCD8YGIxFCnVqv-ZGqgtVWAg,Erick Stakelbeck on TBN,iran_influencers,iran,influencer,8,True
iran_influencers::UCG749Dj4V2fKa143f8sE60Q,us_support_vs_us_blame,-0.8853049278259277,0.02948525737131434,1807,12,12,0.9108078479766846,influencer,,UCG749Dj4V2fKa143f8sE60Q,Tim Pool,iran_influencers,iran,influencer,1,True
iran_influencers::UCJdKr0Bgd_5saZYqLCa9mng,us_support_vs_us_blame,-0.893208920955658,0.03298350824587706,13385,12,12,0.9108078479766846,influencer,,UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,iran_influencers,iran,influencer,7,True
iran_influencers::UCLdP3jmBYe9lAZQbY6OSYjw,us_support_vs_us_blame,-0.8841755986213684,0.03548225887056472,15392,12,12,0.9108078479766846,influencer,,UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,iran_influencers,iran,influencer,7,True
iran_influencers::UCNNTZgxNQuBrhbO0VrG8woA,us_support_vs_us_blame,-0.8895584344863892,0.02948525737131434,409,12,12,0.9108078479766846,influencer,,UCNNTZgxNQuBrhbO0VrG8woA,No Jumper,iran_influencers,iran,influencer,1,True
iran_influencers::UCQANb2YPwAtK-IQJrLaaUFw,us_support_vs_us_blame,-0.8910988569259644,0.034482758620689655,2747,12,12,0.9108078479766846,influencer,,UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,iran_influencers,iran,influencer,3,True
iran_influencers::UCaYw_yJ_YLPEv6zR2c7hgHA,us_support_vs_us_blame,-0.8867630958557129,0.03248375812093953,1507,12,12,0.9108078479766846,influencer,,UCaYw_yJ_YLPEv6zR2c7hgHA,The Officer Tatum,iran_influencers,iran,influencer,3,True
iran_influencers::UCeAACGXB76rAOON6aaY72-Q,us_support_vs_us_blame,-0.8788675665855408,0.025987006496751622,91,12,12,0.9108078479766846,influencer,,UCeAACGXB76rAOON6aaY72-Q,Keith Olbermann,iran_influencers,iran,influencer,1,True
iran_influencers::UCfaIu2jO-fppCQV_lchCRIQ,us_support_vs_us_blame,-0.8858643174171448,0.028985507246376812,737,12,12,0.9108078479766846,influencer,,UCfaIu2jO-fppCQV_lchCRIQ,Charlie Kirk,iran_influencers,iran,influencer,1,True
iran_influencers::UClFSU9_bUb4Rc6OYfTt5SPw,us_support_vs_us_blame,-0.8900653123855591,0.030984507746126936,8049,12,12,0.9108078479766846,influencer,,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,iran_influencers,iran,influencer,3,True
iran_influencers::UCnQC_G5Xsjhp9fEJKuIcrSw,us_support_vs_us_blame,-0.8909909129142761,0.03498250874562719,1620,12,12,0.9108078479766846,influencer,,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,iran_influencers,iran,influencer,3,True
iran_influencers::UCt6J-LE3g25VPn530Td8Ttw,us_support_vs_us_blame,-0.8731653690338135,0.03648175912043978,62,12,12,0.9108078479766846,influencer,,UCt6J-LE3g25VPn530Td8Ttw,The Clay Travis & Buck Sexton Show,iran_influencers,iran,influencer,16,True
iran_influencers::UCtoaZpBnrd0lhycxYJ4MNOQ,us_support_vs_us_blame,-0.8936933875083923,0.03548225887056472,3625,12,12,0.9108078479766846,influencer,,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,iran_influencers,iran,influencer,4,True
iran_influencers::UCvixJtaXuNdMPUGdOPcY8Ag,us_support_vs_us_blame,-0.8909503817558289,0.035982008995502246,2318,12,12,0.9108078479766846,influencer,,UCvixJtaXuNdMPUGdOPcY8Ag,David Pakman Show,iran_influencers,iran,influencer,5,True
iran_influencers::UCx_2Vso6Qz76n-w5KV8DZcA,us_support_vs_us_blame,-0.8876731991767883,0.035982008995502246,488,12,12,0.9108078479766846,influencer,,UCx_2Vso6Qz76n-w5KV8DZcA,Allie Beth Stuckey,iran_influencers,iran,influencer,1,True
iran_news::UC3ScyryU9Oy9Wse3a8OAmYQ,us_support_vs_us_blame,-0.8930218815803528,0.03498250874562719,3773,12,12,0.9108078479766846,news,,UC3ScyryU9Oy9Wse3a8OAmYQ,FRONTLINE PBS | Official,iran_news,iran,news,1,True
iran_news::UC52X5wxOL_s5yw0dQk7NtgA,us_support_vs_us_blame,-0.8978254199028015,0.030484757621189407,2382,12,12,0.9108078479766846,news,,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,iran_news,iran,news,10,True
iran_news::UC8p1vwvWtl6T73JiExfWs1g,us_support_vs_us_blame,-0.8902497291564941,0.025487256371814093,940,12,12,0.9108078479766846,news,,UC8p1vwvWtl6T73JiExfWs1g,CBS News,iran_news,iran,news,9,True
iran_news::UC9k-yiEpRHMNVOnOi_aQK8w,us_support_vs_us_blame,-0.8772966265678406,0.029985007496251874,77,12,12,0.9108078479766846,news,,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,iran_news,iran,news,1,True
iran_news::UCBi2mrWuNuyYy4gbM6fU18Q,us_support_vs_us_blame,-0.8898662328720093,0.02448775612193903,1734,12,12,0.9108078479766846,news,,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,iran_news,iran,news,4,True
iran_news::UCBu0KdNokE4MqdkacvH37_A,us_support_vs_us_blame,-0.8848434090614319,0.03398300849575212,389,12,12,0.9108078479766846,news,,UCBu0KdNokE4MqdkacvH37_A,WFAA,iran_news,iran,news,1,True
iran_news::UCCXoCcu9Rp7NPbTzIvogpZg,us_support_vs_us_blame,-0.8925477862358093,0.03298350824587706,3147,12,12,0.9108078479766846,news,,UCCXoCcu9Rp7NPbTzIvogpZg,Fox Business,iran_news,iran,news,8,True
iran_news::UCIALMKvObZNtJ6AmdCLP7Lg,us_support_vs_us_blame,-0.8753523230552673,0.031484257871064465,89,12,12,0.9108078479766846,news,,UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,iran_news,iran,news,2,True
iran_news::UCJg9wBPyKMNA5sRDnvzmkdg,us_support_vs_us_blame,-0.886540412902832,0.0399800099950025,2841,12,12,0.9108078479766846,news,,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,iran_news,iran,news,8,True
iran_news::UCK7tptUDHh-RYDsdxO1-5QQ,us_support_vs_us_blame,-0.8827255964279175,0.031484257871064465,357,12,12,0.9108078479766846,news,,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,iran_news,iran,news,1,True
iran_news::UCLXo7UDZvByw2ixzpQCufnA,us_support_vs_us_blame,-0.8690361380577087,0.03948025987006497,24,12,12,0.9108078479766846,news,,UCLXo7UDZvByw2ixzpQCufnA,Vox,iran_news,iran,news,1,True
iran_news::UCP6HGa63sBC7-KHtkme-p-g,us_support_vs_us_blame,-0.8783168196678162,0.03298350824587706,136,12,12,0.9108078479766846,news,,UCP6HGa63sBC7-KHtkme-p-g,USA TODAY,iran_news,iran,news,6,True
