user_id,anchor,anchor_label,anchor_group,anchor_description,cosine_similarity,cosine_distance,n_anchor_terms,n_posts,label_majority,targets,channel_id,channel_title,group_label,corpus,source_kind,n_videos,similarity_zscore_within_anchor,distance_zscore_within_anchor
iran_news::UCK7tptUDHh-RYDsdxO1-5QQ,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6176837682723999,0.3823162317276001,1,357,news,,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,iran_news,iran,news,1,1.0580028089486573,-1.0580028089486406
iran_news::UCLXo7UDZvByw2ixzpQCufnA,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6224559545516968,0.3775440454483032,1,24,news,,UCLXo7UDZvByw2ixzpQCufnA,Vox,iran_news,iran,news,1,2.4782882828001096,-2.4782882828000927
iran_news::UCP6HGa63sBC7-KHtkme-p-g,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6183489561080933,0.38165104389190674,1,136,news,,UCP6HGa63sBC7-KHtkme-p-g,USA TODAY,iran_news,iran,news,6,1.2559742553937787,-1.255974255393762
iran_news::UCYI_ychRnL7sJrG6PUSBpQA,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6178226470947266,0.38217735290527344,1,350,news,,UCYI_ychRnL7sJrG6PUSBpQA,CBN News,iran_news,iran,news,3,1.099335557175999,-1.0993355571759824
iran_news::UCZaT_X_mc0BI-djXOlfhqWQ,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6146456003189087,0.3853543996810913,1,369,news,,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,iran_news,iran,news,1,0.15379128850056303,-0.1537912885005465
iran_news::UCcyq283he07B7_KUX07mmtA,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6160926818847656,0.3839073181152344,1,345,news,,UCcyq283he07B7_KUX07mmtA,Business Insider,iran_news,iran,news,1,0.5844678814033103,-0.5844678814032936
iran_news::UCg40OxZ1GYh3u3jBntB6DLg,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6139401197433472,0.38605988025665283,1,3566,news,,UCg40OxZ1GYh3u3jBntB6DLg,Forbes Breaking News,iran_news,iran,news,24,-0.056171976743564014,0.05617197674358053
iran_news::UCrvhNP_lWuPIP6QZzJmM-bw,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6109949350357056,0.38900506496429443,1,1718,news,,UCrvhNP_lWuPIP6QZzJmM-bw,New York Post,iran_news,iran,news,1,-0.9327100691939532,0.9327100691939696
iran_news::UCupvZG-5ko_eiXAupbDfxWw,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6124773025512695,0.38752269744873047,1,25467,news,,UCupvZG-5ko_eiXAupbDfxWw,CNN,iran_news,iran,news,7,-0.49153176515361524,0.4915317651536317
iran_news::UCzuqE7-t13O4NIDYJfakrhw,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6109386086463928,0.3890613913536072,1,1110,news,,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,iran_news,iran,news,3,-0.9494737803848707,0.9494737803848871
